8.022842097282409934e-01,7.961300539970398438e-01,7.835153555870055797e-01,7.854166412353515980e-01,7.761939430236816095e-01,7.644844317436217951e-01,7.647205829620361550e-01,7.617180728912353871e-01,7.529771947860717241e-01,7.516513895988464755e-01,7.394192028045654119e-01,7.414145708084106667e-01,7.320498657226562900e-01,7.281738781929015802e-01,7.168470072746276900e-01,7.187577509880065385e-01,7.136042261123657360e-01,7.136613249778747115e-01,7.047231793403625488e-01,7.065350532531737837e-01,6.951530075073242276e-01,6.956039881706237438e-01,6.933451652526855247e-01,6.741028213500976918e-01,6.758973169326781827e-01,6.809782648086547541e-01,6.707453846931457075e-01,6.683478999137878462e-01,6.643937540054321023e-01,6.660811138153076572e-01,6.550789690017699840e-01,6.586431217193603471e-01,6.513453221321106046e-01,6.470076107978820490e-01,6.438456034660339222e-01,6.425697588920593617e-01,6.382724618911743697e-01,6.323942542076110840e-01,6.335290384292602273e-01,6.309660410881042791e-01,6.228891313076019287e-01,6.220182609558105868e-01,6.208653807640075462e-01,6.143657541275024947e-01,6.137727570533751953e-01,6.106035518646240057e-01,6.094510793685913308e-01,6.070995879173278764e-01,6.019988965988158913e-01,6.023270654678344327e-01,5.998173308372497514e-01,6.024357271194458185e-01,5.928784942626953436e-01,5.960463404655456099e-01,5.940819811820984286e-01,5.907669639587402877e-01,5.796223711967468661e-01,5.945660507678985907e-01,5.848278284072876421e-01,5.796901297569274636e-01,5.793029379844665261e-01,5.781124281883239791e-01,5.810647571086883234e-01,5.790472126007080167e-01,5.757322239875793946e-01
8.027109956741332875e-01,7.943594455718994141e-01,7.863180637359619141e-01,7.786153078079223189e-01,7.712200927734375044e-01,7.640082335472107022e-01,7.573967885971069069e-01,7.511428475379944292e-01,7.447938513755798517e-01,7.387109398841857910e-01,7.330345940589905185e-01,7.270752406120299938e-01,7.215802216529846325e-01,7.163338589668274414e-01,7.111280512809753374e-01,7.058312106132507147e-01,7.007267785072326394e-01,6.959899353981018333e-01,6.911264896392822488e-01,6.863567161560059082e-01,6.818411684036255194e-01,6.769632434844971014e-01,6.723589015007018777e-01,6.679376149177551625e-01,6.632635784149170100e-01,6.589023184776305886e-01,6.547104430198669167e-01,6.506248855590820446e-01,6.466617679595947354e-01,6.425814843177795055e-01,6.386931443214416415e-01,6.347949385643005815e-01,6.311056637763976518e-01,6.275582742691040439e-01,6.241846489906310858e-01,6.208187389373779341e-01,6.174242186546325950e-01,6.141251158714294833e-01,6.110492801666259632e-01,6.078475427627563210e-01,6.046877574920653808e-01,6.015356397628783824e-01,5.986014485359192339e-01,5.957434201240539018e-01,5.928576326370239569e-01,5.901100921630859641e-01,5.874646615982055398e-01,5.847860050201415527e-01,5.822571945190430087e-01,5.798703742027282448e-01,5.775462555885314542e-01,5.752273845672607466e-01,5.729633688926696333e-01,5.707318234443664595e-01,5.685869741439819602e-01,5.665587902069091353e-01,5.644613814353942605e-01,5.624591898918152033e-01,5.603713369369507369e-01,5.583430171012878640e-01,5.563121008872985440e-01,5.542987298965453835e-01,5.524097442626952903e-01,5.505686807632446111e-01,5.487059664726257058e-01
