6.079196214675903764e-01,6.041281700134277788e-01,6.057527732849120605e-01,6.121851348876953258e-01,5.990072584152221769e-01,5.925610542297363725e-01,5.875146436691284224e-01,5.857879948616028232e-01,5.909756970405578569e-01,5.823873305320739213e-01,5.754739475250244540e-01,5.812372040748595703e-01,5.824847960472107067e-01,5.764515924453735840e-01,5.737933468818664506e-01,5.665663528442382857e-01,5.635140562057494584e-01,5.616203904151916282e-01,5.590524387359618874e-01,5.592118430137634766e-01,5.573172926902770774e-01,5.486517238616943626e-01,5.506743359565734464e-01,5.511867356300353959e-01,5.419952845573425826e-01,5.502560567855835361e-01,5.429657316207885387e-01,5.358781814575195312e-01,5.291602742671966952e-01,5.332495641708373535e-01,5.289947235584259166e-01,5.270350027084350630e-01,5.140581011772156206e-01,5.217712247371673051e-01,5.122019743919372647e-01,5.086373233795166149e-01,5.132385277748108265e-01,5.107078981399536532e-01,5.123275828361510964e-01,5.099516379833221036e-01,5.013038778305053400e-01,5.041506099700927557e-01,5.023384046554565385e-01,5.006609964370727361e-01,4.875848698616027654e-01,4.842353546619415083e-01,4.937667846679687500e-01
5.897263884544372559e-01,5.871186256408691406e-01,5.844175815582275391e-01,5.818091630935668945e-01,5.793454647064208984e-01,5.768585205078125000e-01,5.742242336273193359e-01,5.715609788894653320e-01,5.689610838890075684e-01,5.663369297981262207e-01,5.637105703353881836e-01,5.610294938087463379e-01,5.583730936050415039e-01,5.557816624641418457e-01,5.533941984176635742e-01,5.510689020156860352e-01,5.486413836479187012e-01,5.463045239448547363e-01,5.441513061523437500e-01,5.419944524765014648e-01,5.396651625633239746e-01,5.372242331504821777e-01,5.347834825515747070e-01,5.325329303741455078e-01,5.302157402038574219e-01,5.278067588806152344e-01,5.253279209136962891e-01,5.229367017745971680e-01,5.204417109489440918e-01,5.178739428520202637e-01,5.153673887252807617e-01,5.129004120826721191e-01,5.104065537452697754e-01,5.079079270362854004e-01,5.054888129234313965e-01,5.032081604003906250e-01,5.009708404541015625e-01,4.988672435283660889e-01,4.967757463455200195e-01,4.947499036788940430e-01,4.925521910190582275e-01,4.903286695480346680e-01,4.883419871330261230e-01,4.864014685153961182e-01,4.845824539661407471e-01,4.826222658157348633e-01,4.806738495826721191e-01
