7.952473235130309570e-01,7.795265460014343395e-01,7.296855688095092995e-01,7.242835974693297985e-01,6.864777636528015536e-01,6.565996670722961115e-01,6.443544101715087402e-01,5.998476052284240634e-01,5.976305103302002042e-01,5.825266742706298739e-01,5.538108396530151412e-01,5.396040201187133345e-01,5.182790684700012696e-01,5.041411328315734686e-01,4.917072546482086359e-01,4.851791179180145464e-01,4.583032011985778698e-01,4.474117422103882080e-01,4.365977239608764826e-01,4.298993659019469948e-01,4.032619106769561590e-01,3.931153166294097945e-01,3.993542528152465576e-01,3.826264238357544034e-01,3.713648045063018821e-01,3.749458920955657804e-01,3.444690048694610818e-01,3.597542536258697687e-01,3.365884721279144287e-01,3.540518796443939409e-01,3.366525828838348167e-01,3.259702253341674738e-01,3.135751569271087447e-01,2.962070596218109308e-01,2.957995223999023704e-01,2.982088470458984508e-01,2.874135708808898682e-01,2.858362394571304366e-01
7.442730665206909180e-01,7.251300811767578125e-01,7.063387036323547363e-01,6.875239610671997070e-01,6.694107651710510254e-01,6.522957682609558105e-01,6.352424621582031250e-01,6.202189326286315918e-01,6.059395670890808105e-01,5.924364328384399414e-01,5.792852044105529785e-01,5.668923258781433105e-01,5.555750131607055664e-01,5.446637272834777832e-01,5.340331792831420898e-01,5.241229534149169922e-01,5.149407386779785156e-01,5.066335797309875488e-01,4.993632733821868896e-01,4.929139018058776855e-01,4.872054755687713623e-01,4.823564887046813965e-01,4.778853058815002441e-01,4.738263785839080811e-01,4.703494906425476074e-01,4.673441052436828613e-01,4.645323157310485840e-01,4.617835581302642822e-01,4.591003060340881348e-01,4.566172361373901367e-01,4.543018639087677002e-01,4.521558880805969238e-01,4.502245187759399414e-01,4.482902586460113525e-01,4.463965594768524170e-01,4.445523321628570557e-01,4.427653253078460693e-01,4.410613775253295898e-01
