6.196009230613708230e-01,5.954187965393066273e-01,5.952354478836059393e-01,5.711633205413818581e-01,5.800190329551696555e-01,5.701490044593811035e-01,5.742832446098327104e-01,5.415900373458861772e-01,5.435597586631775169e-01,5.245945942401886164e-01,5.301537108421325861e-01,5.145005059242248047e-01,5.050533843040466708e-01,5.045846676826477584e-01,4.934704828262329035e-01,5.076170372962951483e-01,4.938482689857482955e-01
5.960524678230285645e-01,5.878143024444579812e-01,5.805133628845214888e-01,5.747417497634887962e-01,5.687885260581970748e-01,5.643728566169738947e-01,5.596359801292419833e-01,5.555850124359130726e-01,5.525011420249938965e-01,5.496839928627014205e-01,5.469607973098754572e-01,5.447723865509033203e-01,5.430280303955078436e-01,5.416132593154907582e-01,5.400141930580139027e-01,5.385805583000182750e-01,5.377300405502318803e-01
