9.228312778472900213e-01,8.909865641593932573e-01,8.647627115249634233e-01,8.348905420303345259e-01,8.038395762443542036e-01,7.744678950309753507e-01,7.556402969360351829e-01,7.472882533073424982e-01,7.256187748908996538e-01,6.973818993568420277e-01,6.869791913032531339e-01,6.639236497879028587e-01,6.585117173194885432e-01,6.348955941200256081e-01,6.295301127433776678e-01,6.161774420738219682e-01,6.066100597381591797e-01,5.989297366142273260e-01,5.850287938117980646e-01,5.796371316909789684e-01,5.770214319229125532e-01,5.616734886169433283e-01,5.512989258766174405e-01,5.401481032371521218e-01,5.324931156635284157e-01,5.256456112861633834e-01,5.156275677680969283e-01,5.166291737556457653e-01,5.125006866455078525e-01,4.963081407546997004e-01,4.867294740676879616e-01,4.865156638622283869e-01,4.665421473979949885e-01,4.736398458480834961e-01,4.594320869445800981e-01,4.514655065536499201e-01,4.473403096199035645e-01,4.356876790523528942e-01,4.344154822826385431e-01,4.220278203487396462e-01,4.179594397544860729e-01,4.078615152835846080e-01,3.970113229751586759e-01,3.909082460403442427e-01,3.800795209407806241e-01,3.859170448780059881e-01,3.663226449489593306e-01,3.624347007274627552e-01,3.690311944484710449e-01,3.472993230819702015e-01,3.445902311801910534e-01,3.276200318336486839e-01,3.207513213157653920e-01,3.207190823554992853e-01,3.236912226676940674e-01,3.103115892410278076e-01,3.058436572551727073e-01,3.048006743192672729e-01,2.950261902809143133e-01,2.932153141498565763e-01,2.904565829038620040e-01,2.747176688909530595e-01,2.677959942817688122e-01,2.705798053741454989e-01,2.558623903989791781e-01,2.595310610532760576e-01,2.467310476303100630e-01,2.400910949707031339e-01,2.374989342689514116e-01
8.718078136444091797e-01,8.449186086654663086e-01,8.197845816612243652e-01,7.963861823081970215e-01,7.745600938796997070e-01,7.549790143966674805e-01,7.373512983322143555e-01,7.210423946380615234e-01,7.059181928634643555e-01,6.918628811836242676e-01,6.790435910224914551e-01,6.674427986145019531e-01,6.573347449302673340e-01,6.484066843986511230e-01,6.403254270553588867e-01,6.328061223030090332e-01,6.258792281150817871e-01,6.200904846191406250e-01,6.150237321853637695e-01,6.103531122207641602e-01,6.059759259223937988e-01,6.017229557037353516e-01,5.976303219795227051e-01,5.940736532211303711e-01,5.903912782669067383e-01,5.866001248359680176e-01,5.830191373825073242e-01,5.788548588752746582e-01,5.750335454940795898e-01,5.715429782867431641e-01,5.675036311149597168e-01,5.637517571449279785e-01,5.593563318252563477e-01,5.545309782028198242e-01,5.501882433891296387e-01,5.463061332702636719e-01,5.427480936050415039e-01,5.397295951843261719e-01,5.372238755226135254e-01,5.344401001930236816e-01,5.309340357780456543e-01,5.278192758560180664e-01,5.248157978057861328e-01,5.212512016296386719e-01,5.177837610244750977e-01,5.144692063331604004e-01,5.113264918327331543e-01,5.080644488334655762e-01,5.052952170372009277e-01,5.028685331344604492e-01,5.005674362182617188e-01,4.987991154193878174e-01,4.966854751110076904e-01,4.940755367279052734e-01,4.918367564678192139e-01,4.894489049911499023e-01,4.871057868003845215e-01,4.843912720680236816e-01,4.815341830253601074e-01,4.789260029792785645e-01,4.766554236412048340e-01,4.744836688041687012e-01,4.725320935249328613e-01,4.708281159400939941e-01,4.690320789813995361e-01,4.671289622783660889e-01,4.652459025382995605e-01,4.633680582046508789e-01,4.616514444351196289e-01
